instance,method,total_time,dec,basename,Y,n,m,S,weight_type,p_value,too_long,config_skip_time,max_solution_time,time_limit_exceeded,skipped,combine_fronts_time,create_problem_time,extract_subgraph_time,init_graph_time,label_solve_time,metric_closure_time,pareto_filter_time,set_subgraphs_time,setup_lazy-sec_time,setup_mtz_time,solve_epsilon_constraint_time,combine_fronts_count,create_problem_count,extract_subgraph_count,init_graph_count,label_solve_count,metric_closure_count,pareto_filter_count,set_subgraphs_count,setup_lazy-sec_count,setup_mtz_count,solve_epsilon_constraint_count
n-22_S-6_type-float-0_weights-random_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-6_type-float-0_weights-random_seed-1,Label-dec,0.0012211249995743856,True,Label,49,22,21,6,random,float-0,False,100,102,False,False,0.0007202500019047875,0.0,3.766599911614321e-05,5.258599776425399e-05,0.00024079200375126675,0.0,1.7415997717762366e-05,9.583299834048375e-05,0.0,0.0,0.0,1,0,6,6,6,0,6,1,0,0,0
n-22_S-8_type-float-0_weights-random_seed-1,MIP-MTZ,45.75540766699851,False,MIP-MTZ,104,22,21,8,random,float-0,False,100,102,False,False,0.0,4.541001544566825e-06,0.0,0.00016350000078091398,0.0,0.0004989170010958333,0.0,0.0,0.0,0.023766916998283705,45.73094950000086,0,1,0,1,0,1,0,0,0,1,1
n-22_S-8_type-float-0_weights-random_seed-1,MIP-MTZ-dec,0.23327345899815555,True,MIP-MTZ,104,22,21,8,random,float-0,False,100,102,False,False,0.0021764590019301977,1.3043001672485843e-05,0.00014087399904383346,8.316599996760488e-05,0.0,0.0005453330013551749,0.0,0.00010933299927273765,0.0,0.09759008400214952,0.13195920799989835,1,8,8,8,0,8,0,1,0,8,8
n-22_S-8_type-float-0_weights-random_seed-1,MIP-Lazy,8.075967958000547,False,MIP-Lazy,104,22,21,8,random,float-0,False,100,102,False,False,0.0,1.5420009731315076e-06,0.0,0.00016691600103513338,0.0,0.000519749999511987,0.0,0.0,0.01495779200195102,0.0,8.060296332998405,0,1,0,1,0,1,0,0,1,0,1
n-22_S-8_type-float-0_weights-random_seed-1,MIP-Lazy-dec,0.20784337499935646,True,MIP-Lazy,104,22,21,8,random,float-0,False,100,102,False,False,0.001134709000325529,1.8833998183254153e-05,0.00011695899956976064,7.600100434501655e-05,0.0,0.00038783299532951787,0.0,9.09590016817674e-05,0.09410429200579529,0.0,0.11145975000181352,1,8,8,8,0,8,0,1,8,0,8
n-22_S-8_type-float-0_weights-random_seed-1,Label,1.4247085839997453,False,Label,104,22,21,8,random,float-0,False,100,102,False,False,0.0,0.0,0.0,4.033299774164334e-05,1.4245294159991317,0.0,8.541700299247168e-05,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0
n-22_S-8_type-float-0_weights-random_seed-1,Label-dec,0.0018732919998001307,True,Label,104,22,21,8,random,float-0,False,100,102,False,False,0.001314334000198869,0.0,4.616699516191147e-05,6.362499698298052e-05,0.0002447080005367752,0.0,1.8791004549711943e-05,0.00011370900028850883,0.0,0.0,0.0,1,0,8,8,8,0,8,1,0,0,0
n-22_S-6_type-float-0_weights-nonincreasing_seed-1,MIP-MTZ,22.821368000000803,False,MIP-MTZ,61,22,21,6,nonincreasing,float-0,False,100,102,False,False,0.0,7.2500006353948265e-06,0.0,0.0001429170006304048,0.0,0.00047562499821651727,0.0,0.0,0.0,0.024602708999736933,22.796110416999,0,1,0,1,0,1,0,0,0,1,1
n-22_S-6_type-float-0_weights-nonincreasing_seed-1,MIP-MTZ-dec,0.18997033299820032,True,MIP-MTZ,61,22,21,6,nonincreasing,float-0,False,100,102,False,False,0.0005477500017150305,9.125000360654667e-06,9.716799831949174e-05,7.250000635394827e-05,0.0,0.00042987400229321793,0.0,0.00010862500130315311,0.0,0.07735991700246814,0.11089037299825577,1,6,6,6,0,6,0,1,0,6,6
n-22_S-6_type-float-0_weights-nonincreasing_seed-1,MIP-Lazy,3.57109979100278,False,MIP-Lazy,61,22,21,6,nonincreasing,float-0,False,100,102,False,False,0.0,3.417000698391348e-06,0.0,0.0001928750025399495,0.0,0.0005240419995971024,0.0,0.0,0.015629916997568216,0.0,3.5547221249980794,0,1,0,1,0,1,0,0,1,0,1
n-22_S-6_type-float-0_weights-nonincreasing_seed-1,MIP-Lazy-dec,0.17091516700020293,True,MIP-Lazy,61,22,21,6,nonincreasing,float-0,False,100,102,False,False,0.0005507500027306378,1.604200224392116e-05,9.541500185150653e-05,6.954199488973245e-05,0.0,0.0003466240013949573,0.0,9.620799755793996e-05,0.072128291005356,0.0,0.0972291679972841,1,6,6,6,0,6,0,1,6,0,6
n-22_S-6_type-float-0_weights-nonincreasing_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-6_type-float-0_weights-nonincreasing_seed-1,Label-dec,0.001260000000911532,True,Label,61,22,21,6,nonincreasing,float-0,False,100,102,False,False,0.00073987499854411,0.0,3.816599928541109e-05,5.379200229072012e-05,0.00024545800260966644,0.0,1.7417001799913123e-05,0.00010704200030886568,0.0,0.0,0.0,1,0,6,6,6,0,6,1,0,0,0
n-22_S-2_type-float-33_weights-nonincreasing_seed-1,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-2_type-float-33_weights-nonincreasing_seed-1,MIP-MTZ-dec,1.0733313749988156,True,MIP-MTZ,65,22,49,2,nonincreasing,float-33,False,100,102,False,False,0.0009188750009343494,6.291997124208137e-06,4.65829944005236e-05,9.724999836180359e-05,0.0,0.0005241259968897793,0.0,0.00013204200149630196,0.0,0.034048792000248795,1.0373151659987343,1,2,2,2,0,2,0,1,0,2,2
n-22_S-2_type-float-33_weights-nonincreasing_seed-1,MIP-Lazy,6.022356209003192,False,MIP-Lazy,65,22,49,2,nonincreasing,float-33,False,100,102,False,False,0.0,1.959000655915588e-06,0.0,0.00015366700245067477,0.0,0.0007884170008765068,0.0,0.0,0.01687849999871105,0.0,6.004504084001383,0,1,0,1,0,1,0,0,1,0,1
n-22_S-2_type-float-33_weights-nonincreasing_seed-1,MIP-Lazy-dec,0.7096812090021558,True,MIP-Lazy,65,22,49,2,nonincreasing,float-33,False,100,102,False,False,0.00095054199846345,5.999998393235728e-06,4.36670015915297e-05,9.420800051884726e-05,0.0,0.0005044170029577799,0.0,0.00013691699859919026,0.029022499002167024,0.0,0.6787351249986386,1,2,2,2,0,2,0,1,2,0,2
n-22_S-2_type-float-33_weights-nonincreasing_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-2_type-float-33_weights-nonincreasing_seed-1,Label-dec,0.11714441599906422,True,Label,65,22,49,2,nonincreasing,float-33,False,100,102,False,False,0.0012254170032974798,0.0,5.895799768040888e-05,0.00011466599971754476,0.11546837499918183,0.0,3.7999998312443495e-05,0.0001342919968010392,0.0,0.0,0.0,1,0,2,2,2,0,2,1,0,0,0
n-22_S-2_type-float-0_weights-nondecreasing_seed-1,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-2_type-float-0_weights-nondecreasing_seed-1,MIP-MTZ-dec,7.1591503329982515,True,MIP-MTZ,90,22,21,2,nondecreasing,float-0,False,100,102,False,False,0.0012263330027053598,1.0250001651002094e-05,3.324999852338806e-05,9.575000149197876e-05,0.0,0.00039266699604922906,0.0,0.00010287499753758311,0.0,0.03366904199720011,7.123352416998387,1,2,2,2,0,2,0,1,0,2,2
n-22_S-2_type-float-0_weights-nondecreasing_seed-1,MIP-Lazy,60.92101304099924,False,MIP-Lazy,90,22,21,2,nondecreasing,float-0,False,100,102,False,False,0.0,1.7500024114269763e-06,0.0,0.00015412500215461478,0.0,0.0004986250023648608,0.0,0.0,0.01662008300263551,0.0,60.90371291699921,0,1,0,1,0,1,0,0,1,0,1
n-22_S-2_type-float-0_weights-nondecreasing_seed-1,MIP-Lazy-dec,2.548321374997613,True,MIP-Lazy,90,22,21,2,nondecreasing,float-0,False,100,102,False,False,0.0012768749984388705,5.375000910134986e-06,3.787400419241749e-05,0.00010591700265649706,0.0,0.0003589999978430569,0.0,9.458299973630346e-05,0.032592582996585406,0.0,2.5136364989994036,1,2,2,2,0,2,0,1,2,0,2
n-22_S-2_type-float-0_weights-nondecreasing_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-2_type-float-0_weights-nondecreasing_seed-1,Label-dec,0.005385833999753231,True,Label,90,22,21,2,nondecreasing,float-0,False,100,102,False,False,0.0014966669987188652,0.0,2.5125002139247954e-05,3.979199755121954e-05,0.0036684579972643405,0.0,2.3250002413988113e-05,0.00010116699922946282,0.0,0.0,0.0,1,0,2,2,2,0,2,1,0,0,0
n-22_S-8_type-float-33_weights-nondecreasing_seed-1,MIP-MTZ,27.57150166700012,False,MIP-MTZ,96,22,26,8,nondecreasing,float-33,False,100,102,False,False,0.0,4.207999154459685e-06,0.0,0.00015637500109733082,0.0,0.0005618329996650573,0.0,0.0,0.0,0.026925791000394383,27.543813541000418,0,1,0,1,0,1,0,0,0,1,1
n-22_S-8_type-float-33_weights-nondecreasing_seed-1,MIP-MTZ-dec,0.26943491700149025,True,MIP-MTZ,96,22,26,8,nondecreasing,float-33,False,100,102,False,False,0.0010408750022179447,1.1917003575945273e-05,0.0001432900025974959,7.61239934945479e-05,0.0,0.0005374159918574151,0.0,0.00012154200157965533,0.0,0.10341170900210273,0.16350033299750066,1,8,8,8,0,8,0,1,0,8,8
n-22_S-8_type-float-33_weights-nondecreasing_seed-1,MIP-Lazy,6.932143916001223,False,MIP-Lazy,96,22,26,8,nondecreasing,float-33,False,100,102,False,False,0.0,1.5410005289595574e-06,0.0,0.00018233400260214694,0.0,0.0005597500021394808,0.0,0.0,0.015905959000519942,0.0,6.915467790997354,0,1,0,1,0,1,0,0,1,0,1
n-22_S-8_type-float-33_weights-nondecreasing_seed-1,MIP-Lazy-dec,0.23168349999832571,True,MIP-Lazy,96,22,26,8,nondecreasing,float-33,False,100,102,False,False,0.0011308749999443535,2.366699482081458e-05,0.00013270699855638668,8.245900244219229e-05,0.0,0.0004094600008102134,0.0,0.00010304199895472266,0.09986908199789468,0.0,0.12946491699767648,1,8,8,8,0,8,0,1,8,0,8
n-22_S-8_type-float-33_weights-nondecreasing_seed-1,Label,18.628860791999614,False,Label,96,22,26,8,nondecreasing,float-33,False,100,102,False,False,0.0,0.0,0.0,4.241599890519865e-05,18.628691334000905,0.0,7.216599988169037e-05,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0
n-22_S-8_type-float-33_weights-nondecreasing_seed-1,Label-dec,0.0019195409986423329,True,Label,96,22,26,8,nondecreasing,float-33,False,100,102,False,False,0.0012609580007847399,0.0,5.1667004299815744e-05,6.333399869618006e-05,0.0003259599980083294,0.0,2.0625997422030196e-05,0.00012199999764561653,0.0,0.0,0.0,1,0,8,8,8,0,8,1,0,0,0
n-22_S-6_type-float-33_weights-nonincreasing_seed-1,MIP-MTZ,40.468077334000554,False,MIP-MTZ,83,22,31,6,nonincreasing,float-33,False,100,102,False,False,0.0,1.1625001206994057e-05,0.0,0.00014162499792291783,0.0,0.0005660000024363399,0.0,0.0,0.0,0.027118834001157666,40.44021354199867,0,1,0,1,0,1,0,0,0,1,1
n-22_S-6_type-float-33_weights-nonincreasing_seed-1,MIP-MTZ-dec,0.24119266599882394,True,MIP-MTZ,83,22,31,6,nonincreasing,float-33,False,100,102,False,False,0.0010967080015689135,9.79200194706209e-06,0.00010733399903983809,6.908399882377125e-05,0.0,0.0004857920030190144,0.0,0.00011704200005624443,0.0,0.0846754999984114,0.1541999590008345,1,6,6,6,0,6,0,1,0,6,6
n-22_S-6_type-float-33_weights-nonincreasing_seed-1,MIP-Lazy,6.384169583001494,False,MIP-Lazy,83,22,31,6,nonincreasing,float-33,False,100,102,False,False,0.0,1.7079983081202954e-06,0.0,0.0001723340028547682,0.0,0.0006592079989786725,0.0,0.0,0.017838457999459933,0.0,6.3654735409982095,0,1,0,1,0,1,0,0,1,0,1
n-22_S-6_type-float-33_weights-nonincreasing_seed-1,MIP-Lazy-dec,0.21252945800006273,True,MIP-Lazy,83,22,31,6,nonincreasing,float-33,False,100,102,False,False,0.001072209000994917,1.5248995623551309e-05,9.34590061660856e-05,6.78349970257841e-05,0.0,0.0003665429976535961,0.0,0.00011020899910363369,0.08104091900167987,0.0,0.12940283300122246,1,6,6,6,0,6,0,1,6,0,6
n-22_S-6_type-float-33_weights-nonincreasing_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-6_type-float-33_weights-nonincreasing_seed-1,Label-dec,0.002734749999945052,True,Label,83,22,31,6,nonincreasing,float-33,False,100,102,False,False,0.001927124998474028,0.0,3.8415997551055625e-05,5.7666999055072665e-05,0.0005233760020928457,0.0,2.0084004063392058e-05,0.00011083400022471324,0.0,0.0,0.0,1,0,6,6,6,0,6,1,0,0,0
n-22_S-4_type-float-0_weights-random_seed-1,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-4_type-float-0_weights-random_seed-1,MIP-MTZ-dec,0.2504017080027552,True,MIP-MTZ,54,22,21,4,random,float-0,False,100,102,False,False,0.0007207089984149206,6.332000339170918e-06,6.112499613664113e-05,7.050000203889795e-05,0.0,0.0003584159967431333,0.0,9.412500003236346e-05,0.0,0.060149667002406204,0.18862637499842094,1,4,4,4,0,4,0,1,0,4,4
n-22_S-4_type-float-0_weights-random_seed-1,MIP-Lazy,18.090416333001485,False,MIP-Lazy,54,22,21,4,random,float-0,False,100,102,False,False,0.0,2.2079984773881733e-06,0.0,0.00017583299995749258,0.0,0.0004988339969713707,0.0,0.0,0.01976220899814507,0.0,18.069952416997694,0,1,0,1,0,1,0,0,1,0,1
n-22_S-4_type-float-0_weights-random_seed-1,MIP-Lazy-dec,0.23359754199918825,True,MIP-Lazy,54,22,21,4,random,float-0,False,100,102,False,False,0.0007407499979308341,1.1041000107070431e-05,6.68339998810552e-05,7.058300252538174e-05,0.0,0.0003126239971606992,0.0,9.387500176671892e-05,0.05759774999751244,0.0,0.1744377520008129,1,4,4,4,0,4,0,1,4,0,4
n-22_S-4_type-float-0_weights-random_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-4_type-float-0_weights-random_seed-1,Label-dec,0.002394292001554277,True,Label,54,22,21,4,random,float-0,False,100,102,False,False,0.001463500000681961,0.0,2.7582998882280663e-05,4.41250012954697e-05,0.0007010420013102703,0.0,1.7041002138284966e-05,9.704200056148693e-05,0.0,0.0,0.0,1,0,4,4,4,0,4,1,0,0,0
n-22_S-2_type-float-33_weights-nondecreasing_seed-1,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-2_type-float-33_weights-nondecreasing_seed-1,MIP-MTZ-dec,1.1131569999997737,True,MIP-MTZ,70,22,53,2,nondecreasing,float-33,False,100,102,False,False,0.0008349999989150092,3.5420016502030194e-06,4.237400207784958e-05,9.329199747298844e-05,0.0,0.0005540419988392387,0.0,0.00015779200111865066,0.0,0.03499770800044644,1.0762508340012573,1,2,2,2,0,2,0,1,0,2,2
n-22_S-2_type-float-33_weights-nondecreasing_seed-1,MIP-Lazy,9.329495250000036,False,MIP-Lazy,70,22,53,2,nondecreasing,float-33,False,100,102,False,False,0.0,1.958997017936781e-06,0.0,0.00015120899843168445,0.0,0.0008435000017925631,0.0,0.0,0.018410874999972293,0.0,9.310061124997446,0,1,0,1,0,1,0,0,1,0,1
n-22_S-2_type-float-33_weights-nondecreasing_seed-1,MIP-Lazy-dec,0.9640733340020233,True,MIP-Lazy,70,22,53,2,nondecreasing,float-33,False,100,102,False,False,0.0012799169999198057,6.2920007621869445e-06,3.908299913746305e-05,9.204199886880815e-05,0.0,0.0005054169960203581,0.0,0.00014087499948800541,0.033301583000138635,0.0,0.9285237499971117,1,2,2,2,0,2,0,1,2,0,2
n-22_S-2_type-float-33_weights-nondecreasing_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-2_type-float-33_weights-nondecreasing_seed-1,Label-dec,0.13882112499777577,True,Label,70,22,53,2,nondecreasing,float-33,False,100,102,False,False,0.0010698330006562173,0.0,5.1417999202385545e-05,0.0001095000006898772,0.13731404099962674,0.0,3.695800114655867e-05,0.00013970799773233011,0.0,0.0,0.0,1,0,2,2,2,0,2,1,0,0,0
n-22_S-6_type-float-33_weights-nondecreasing_seed-1,MIP-MTZ,54.28031841700067,False,MIP-MTZ,81,22,31,6,nondecreasing,float-33,False,100,102,False,False,0.0,1.9499999325489625e-05,0.0,0.00017895900236908346,0.0,0.0005970420024823397,0.0,0.0,0.0,0.024920792002376402,54.254571582998324,0,1,0,1,0,1,0,0,0,1,1
n-22_S-6_type-float-33_weights-nondecreasing_seed-1,MIP-MTZ-dec,0.26762724999935017,True,MIP-MTZ,81,22,31,6,nondecreasing,float-33,False,100,102,False,False,0.0007818330013833474,9.125000360654667e-06,0.00010787400242406875,7.00410055287648e-05,0.0,0.0004817509943677578,0.0,0.00012433400115696713,0.0,0.08508641600928968,0.18050874999607913,1,6,6,6,0,6,0,1,0,6,6
n-22_S-6_type-float-33_weights-nondecreasing_seed-1,MIP-Lazy,9.659924250001495,False,MIP-Lazy,81,22,31,6,nondecreasing,float-33,False,100,102,False,False,0.0,1.7909987946040928e-06,0.0,0.00016862499978742562,0.0,0.0006130420006229542,0.0,0.0,0.01667950000046403,0.0,9.64243654099846,0,1,0,1,0,1,0,0,1,0,1
n-22_S-6_type-float-33_weights-nondecreasing_seed-1,MIP-Lazy-dec,0.20683641700088629,True,MIP-Lazy,81,22,31,6,nondecreasing,float-33,False,100,102,False,False,0.0007874160000937991,1.579300078446977e-05,9.079199662664905e-05,7.304100290639326e-05,0.0,0.0003783350039157085,0.0,0.00011058299787691794,0.08337970899810898,0.0,0.12161270800061175,1,6,6,6,0,6,0,1,6,0,6
n-22_S-6_type-float-33_weights-nondecreasing_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-6_type-float-33_weights-nondecreasing_seed-1,Label-dec,0.0018447090005793143,True,Label,81,22,31,6,nondecreasing,float-33,False,100,102,False,False,0.0009672080013842788,0.0,4.079200516571291e-05,5.9833997511304915e-05,0.0005875409951840993,0.0,1.9417002476984635e-05,0.00011116699897684157,0.0,0.0,0.0,1,0,6,6,6,0,6,1,0,0,0
n-22_S-8_type-float-33_weights-nonincreasing_seed-1,MIP-MTZ,14.777399332997447,False,MIP-MTZ,80,22,31,8,nonincreasing,float-33,False,100,102,False,False,0.0,1.8749997252598405e-06,0.0,0.00014591600120184012,0.0,0.0005660830029228237,0.0,0.0,0.0,0.02484770799856051,14.751811458001612,0,1,0,1,0,1,0,0,0,1,1
n-22_S-8_type-float-33_weights-nonincreasing_seed-1,MIP-MTZ-dec,0.22395316699839896,True,MIP-MTZ,80,22,31,8,nonincreasing,float-33,False,100,102,False,False,0.0008925000001909211,1.1541997082531452e-05,0.00013316599870449863,7.562599785160273e-05,0.0,0.0005322489996615332,0.0,0.00011925000217161141,0.0,0.10847900099906838,0.11316458500368753,1,8,8,8,0,8,0,1,0,8,8
n-22_S-8_type-float-33_weights-nonincreasing_seed-1,MIP-Lazy,4.625880125000549,False,MIP-Lazy,80,22,31,8,nonincreasing,float-33,False,100,102,False,False,0.0,1.6659978427924216e-06,0.0,0.00015341700054705143,0.0,0.0006182500001159497,0.0,0.0,0.017122792000009213,0.0,4.607958667002094,0,1,0,1,0,1,0,0,1,0,1
n-22_S-8_type-float-33_weights-nonincreasing_seed-1,MIP-Lazy-dec,0.21166554099909263,True,MIP-Lazy,80,22,31,8,nonincreasing,float-33,False,100,102,False,False,0.0009108329977607355,2.1499992726603523e-05,0.00011991700012004003,7.304099926841445e-05,0.0,0.0004116259951842949,0.0,0.00010920899876509793,0.10319387399795232,0.0,0.1063538750022417,1,8,8,8,0,8,0,1,8,0,8
n-22_S-8_type-float-33_weights-nonincreasing_seed-1,Label,103.42521966700224,False,Label,80,22,31,8,nonincreasing,float-33,True,100,102,True,False,0.0,0.0,0.0,4.6208999265218154e-05,103.42482795899923,0.0,0.00020016700000269338,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0
n-22_S-8_type-float-33_weights-nonincreasing_seed-1,Label-dec,0.0021321250023902394,True,Label,80,22,31,8,nonincreasing,float-33,False,100,102,False,False,0.0012940829983563162,0.0,6.566900628968142e-05,6.554200444952585e-05,0.0004446669954631943,0.0,2.1750005544163287e-05,0.0001650000012887176,0.0,0.0,0.0,1,0,8,8,8,0,8,1,0,0,0
n-22_S-2_type-float-0_weights-nonincreasing_seed-1,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-2_type-float-0_weights-nonincreasing_seed-1,MIP-MTZ-dec,22.69261862499843,True,MIP-MTZ,69,22,21,2,nonincreasing,float-0,False,100,102,False,False,0.001211499999044463,2.0750998373841867e-05,2.9292001272551715e-05,9.258299905923195e-05,0.0,0.00042683300125645474,0.0,0.00010629199823597446,0.0,0.04596116700122366,22.644552749996365,1,2,2,2,0,2,0,1,0,2,2
n-22_S-2_type-float-0_weights-nonincreasing_seed-1,MIP-Lazy,23.07319383399954,False,MIP-Lazy,69,22,21,2,nonincreasing,float-0,False,100,102,False,False,0.0,2.2500025806948543e-06,0.0,0.00016583300021011382,0.0,0.00047654199806856923,0.0,0.0,0.020695666997198714,0.0,23.051827874998708,0,1,0,1,0,1,0,0,1,0,1
n-22_S-2_type-float-0_weights-nonincreasing_seed-1,MIP-Lazy-dec,1.5281675410005846,True,MIP-Lazy,69,22,21,2,nonincreasing,float-0,False,100,102,False,False,0.0011096249982074369,1.0249998013023287e-05,3.412599835428409e-05,9.095800123759545e-05,0.0,0.00033695800084387884,0.0,9.212499935529195e-05,0.036788708002859494,0.0,1.4895274990012695,1,2,2,2,0,2,0,1,2,0,2
n-22_S-2_type-float-0_weights-nonincreasing_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-2_type-float-0_weights-nonincreasing_seed-1,Label-dec,0.005794374999823049,True,Label,69,22,21,2,nonincreasing,float-0,False,100,102,False,False,0.0015070419976837002,0.0,2.1250998543109745e-05,3.3207998058060184e-05,0.0040877499995986,0.0,2.2167998395161703e-05,9.299999874201603e-05,0.0,0.0,0.0,1,0,2,2,2,0,2,1,0,0,0
n-22_S-6_type-float-0_weights-nondecreasing_seed-1,MIP-MTZ,47.864708000000974,False,MIP-MTZ,47,22,21,6,nondecreasing,float-0,False,100,102,False,False,0.0,3.6669989640358835e-06,0.0,0.00015708300270489417,0.0,0.0005149579992576037,0.0,0.0,0.0,0.028229916999407578,47.83577174999664,0,1,0,1,0,1,0,0,0,1,1
n-22_S-6_type-float-0_weights-nondecreasing_seed-1,MIP-MTZ-dec,0.2571948330005398,True,MIP-MTZ,47,22,21,6,nondecreasing,float-0,False,100,102,False,False,0.0004333340002631303,9.374998626299202e-06,8.93340002221521e-05,6.979300087550655e-05,0.0,0.0004555850027827546,0.0,0.00010350000229664147,0.0,0.0999705409994931,0.15562641799260746,1,6,6,6,0,6,0,1,0,6,6
n-22_S-6_type-float-0_weights-nondecreasing_seed-1,MIP-Lazy,5.99875070899725,False,MIP-Lazy,47,22,21,6,nondecreasing,float-0,False,100,102,False,False,0.0,1.7910024325829e-06,0.0,0.0001540830016892869,0.0,0.0005184580004424788,0.0,0.0,0.020482458003243664,0.0,5.977565125002002,0,1,0,1,0,1,0,0,1,0,1
n-22_S-6_type-float-0_weights-nondecreasing_seed-1,MIP-Lazy-dec,0.2292198750001262,True,MIP-Lazy,47,22,21,6,nondecreasing,float-0,False,100,102,False,False,0.00040637500205775723,1.5333007468143478e-05,8.796000111033209e-05,7.187599840108305e-05,0.0,0.0003730409989657346,0.0,9.766700168256648e-05,0.09524645699639223,0.0,0.13254808399506146,1,6,6,6,0,6,0,1,6,0,6
n-22_S-6_type-float-0_weights-nondecreasing_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-6_type-float-0_weights-nondecreasing_seed-1,Label-dec,0.0011180000001331791,True,Label,47,22,21,6,nondecreasing,float-0,False,100,102,False,False,0.0005712080019293353,0.0,3.616699905251153e-05,5.3290998039301485e-05,0.0002873339908546768,0.0,1.687400072114542e-05,9.624999802326784e-05,0.0,0.0,0.0,1,0,6,6,6,0,6,1,0,0,0
n-22_S-4_type-float-66_weights-nondecreasing_seed-1,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-4_type-float-66_weights-nondecreasing_seed-1,MIP-MTZ-dec,0.279638125000929,True,MIP-MTZ,71,22,48,4,nondecreasing,float-66,False,100,102,False,False,0.0007474160011042841,7.3740011430345476e-06,8.399999569519423e-05,7.274999734363519e-05,0.0,0.00046683300024596974,0.0,0.0001367920012853574,0.0,0.07042120899859583,0.20735958399745869,1,4,4,4,0,4,0,1,0,4,4
n-22_S-4_type-float-66_weights-nondecreasing_seed-1,MIP-Lazy,9.510083458000736,False,MIP-Lazy,71,22,48,4,nondecreasing,float-66,False,100,102,False,False,0.0,1.9170001905877143e-06,0.0,0.00015762499970151111,0.0,0.0007432079983118456,0.0,0.0,0.019501875001878943,0.0,9.48965304200101,0,1,0,1,0,1,0,0,1,0,1
n-22_S-4_type-float-66_weights-nondecreasing_seed-1,MIP-Lazy-dec,0.3394055839999055,True,MIP-Lazy,71,22,48,4,nondecreasing,float-66,False,100,102,False,False,0.000721417000022484,1.4208002539817244e-05,9.31249996938277e-05,7.291700603673235e-05,0.0,0.0004148740008531604,0.0,0.00013899999976274557,0.06976329099779832,0.0,0.2679002510049031,1,4,4,4,0,4,0,1,4,0,4
n-22_S-4_type-float-66_weights-nondecreasing_seed-1,Label,,False,Label,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-4_type-float-66_weights-nondecreasing_seed-1,Label-dec,0.003785459000937408,True,Label,71,22,48,4,nondecreasing,float-66,False,100,102,False,False,0.0009017499978654087,0.0,4.275199171388522e-05,6.0750997363356873e-05,0.002578416002506856,0.0,1.8874998204410076e-05,0.00013749999925494194,0.0,0.0,0.0,1,0,4,4,4,0,4,1,0,0,0
n-22_S-4_type-float-33_weights-nondecreasing_seed-1,MIP-MTZ,,False,MIP-MTZ,,,,,,,False,100,102,False,True,,,,,,,,,,,,,,,,,,,,,,
n-22_S-4_type-float-33_weights-nondecreasing_seed-1,MIP-MTZ-dec,0.37029429099857225,True,MIP-MTZ,50,22,42,4,nondecreasing,float-33,False,100,102,False,False,0.0004564580012811348,7.916998583823442e-06,8.958299804362468e-05,7.266800093930215e-05,0.0,0.0004934170028718654,0.0,0.00017091699919546954,0.0,0.07361929199760198,0.2950038340022729,1,4,4,4,0,4,0,1,0,4,4
n-22_S-4_type-float-33_weights-nondecreasing_seed-1,MIP-Lazy,12.666516290999425,False,MIP-Lazy,50,22,42,4,nondecreasing,float-33,False,100,102,False,False,0.0,2.624998160172254e-06,0.0,0.00016333299936377443,0.0,0.0007695000022067688,0.0,0.0,0.02159354200193775,0.0,12.643960458000947,0,1,0,1,0,1,0,0,1,0,1
